symbol,rebalance_date,horizon,horizon_days,current_price,p10,p25,median,p75,p90,realized,mu,sigma,kappa,half_life,trend_ann
JPM,2023-11-09,1mo,21,136.68418884277344,125.1250589542053,131.05730162395724,137.45437947220813,144.06166151285578,150.6040383804933,150.7135467529297,0.12257136559990922,0.21517195542517117,0.00989314764794836,70.06336155345767,0.22757274684821166
JPM,2023-11-09,3mo,63,136.68418884277344,118.7180412135859,128.20465041441992,138.79519409699526,150.8035759222737,162.9032525769674,167.55059814453125,0.12257136559990922,0.21517195542517117,0.00989314764794836,70.06336155345767,0.22757274684821166
JPM,2023-11-09,6mo,126,136.68418884277344,111.61045277284911,124.76694309288901,140.69612247370674,158.5030141213526,174.90082188498064,190.52029418945312,0.12257136559990922,0.21517195542517117,0.00989314764794836,70.06336155345767,0.22757274684821166
JPM,2023-11-09,1yr,252,136.68418884277344,104.48320210950153,121.4555932649287,144.59647515145656,171.8293563039888,195.29724954266445,232.08946228027344,0.12257136559990922,0.21517195542517117,0.00989314764794836,70.06336155345767,0.22757274684821166
JPM,2023-12-11,1mo,21,150.7135467529297,138.73953797078855,144.82641078411905,151.45244144493816,158.33128470331448,164.9837594296552,162.3179168701172,0.20945934804815014,0.2078231706297674,0.00982414907365699,70.55544204012418,0.22093795622401083
JPM,2023-12-11,3mo,63,150.7135467529297,130.22944689960403,141.34599742793662,154.38725840306793,167.48090976527033,178.87937677434567,182.409912109375,0.20945934804815014,0.2078231706297674,0.00982414907365699,70.55544204012418,0.22093795622401083
JPM,2023-12-11,6mo,126,150.7135467529297,125.41961568721837,140.2660952856682,159.12125510161803,178.09583686028617,196.04887486547472,183.61773681640625,0.20945934804815014,0.2078231706297674,0.00982414907365699,70.55544204012418,0.22093795622401083
JPM,2023-12-11,1yr,252,150.7135467529297,116.63266022045579,141.02703770404068,168.3526390833233,199.8243518295492,228.73401607606664,236.20187377929688,0.20945934804815014,0.2078231706297674,0.00982414907365699,70.55544204012418,0.22093795622401083
JPM,2024-01-11,1mo,21,162.3179168701172,149.63915168345997,156.54681058342473,164.497973931586,172.00656735491532,179.50952064268955,167.55059814453125,0.23413002061172694,0.20586924278024651,0.009636319556592452,71.93069682768518,0.2109674001843489
JPM,2024-01-11,3mo,63,162.3179168701172,142.4034553361287,153.70563479367672,167.33477725108554,181.51586266782562,194.08413905228312,175.23876953125,0.23413002061172694,0.20586924278024651,0.009636319556592452,71.93069682768518,0.2109674001843489
