symbol,rebalance_date,model,tilt_strength,lookback_days,sentiment_score,mu_tilt,current_price,mu_base,mu,1mo_median,1mo_realized,1mo_err,1mo_abs_err,1mo_pct_err,1mo_dir_hit,3mo_median,3mo_realized,3mo_err,3mo_abs_err,3mo_pct_err,3mo_dir_hit,6mo_median,6mo_realized,6mo_err,6mo_abs_err,6mo_pct_err,6mo_dir_hit,1yr_median,1yr_realized,1yr_err,1yr_abs_err,1yr_pct_err,1yr_dir_hit
NVDA,2024-07-18,tilt_L21_S0.02,0.02,21,-0.0452909090909091,-0.000905818181818182,121.0316390991211,0.9362301085781235,0.9353242903963053,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-08-16,baseline,0.0,0,,0.0,124.51997375488281,1.0528084718379387,1.0528084718379387,127.57883120513435,115.54417419433594,12.034657010798412,12.034657010798412,10.41563289080858,0,134.4083040926813,146.7018280029297,-12.293523910248382,12.293523910248382,-8.379939144318554,1,148.4317652985775,139.1844024658203,9.247362832757176,9.247362832757176,6.643964890410807,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L5_S0.005,0.005,5,-0.039099999999999996,-0.00019549999999999998,124.51997375488281,1.0528084718379387,1.0526129718379387,127.5777920106101,115.54417419433594,12.033617816274159,12.033617816274159,10.414733499271534,0,134.4050207078488,146.7018280029297,-12.296807295080896,12.296807295080896,-8.382177279232897,1,148.4317652985775,139.1844024658203,9.247362832757176,9.247362832757176,6.643964890410807,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L5_S0.01,0.01,5,-0.039099999999999996,-0.00039099999999999996,124.51997375488281,1.0528084718379387,1.0524174718379387,127.57675283301593,115.54417419433594,12.032578638679993,12.032578638679993,10.413834122386968,0,134.4017374834878,146.7018280029297,-12.30009051944188,12.30009051944188,-8.384415304761058,1,148.4283542236708,139.1844024658203,9.243951757850482,9.243951757850482,6.641514130953381,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L5_S0.02,0.02,5,-0.039099999999999996,-0.0007819999999999999,124.51997375488281,1.0528084718379387,1.0520264718379386,127.57669077493927,115.54417419433594,12.032516580603328,12.032516580603328,10.413780412992187,0,134.395171516149,146.7018280029297,-12.306656486780696,12.306656486780696,-8.38889102768026,1,148.4191502910556,139.1844024658203,9.234747825235274,9.234747825235274,6.634901369428276,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L10_S0.005,0.005,10,-0.027354545454545454,-0.00013677272727272727,124.51997375488281,1.0528084718379387,1.052671699110666,127.57810417793719,115.54417419433594,12.033929983601254,12.033929983601254,10.415003670683697,0,134.40600700421658,146.7018280029297,-12.295820998713111,12.295820998713111,-8.381504965614715,1,148.4317652985775,139.1844024658203,9.247362832757176,9.247362832757176,6.643964890410807,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L10_S0.01,0.01,10,-0.027354545454545454,-0.00027354545454545454,124.51997375488281,1.0528084718379387,1.0525349263833932,127.57737715902644,115.54417419433594,12.033202964690503,12.033202964690503,10.414374457730451,0,134.4037099942953,146.7018280029297,-12.29811800863439,12.29811800863439,-8.38307073337136,1,148.4317652985775,139.1844024658203,9.247362832757176,9.247362832757176,6.643964890410807,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L10_S0.02,0.02,10,-0.027354545454545454,-0.0005470909090909091,124.51997375488281,1.0528084718379387,1.0522613809288477,127.57669077493927,115.54417419433594,12.032516580603328,12.032516580603328,10.413780412992187,0,134.39911621007218,146.7018280029297,-12.302711792857508,12.302711792857508,-8.386202108273537,1,148.42256212796127,139.1844024658203,9.238159662140959,9.238159662140959,6.637352676360115,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L21_S0.005,0.005,21,-0.04726818181818181,-0.00023634090909090908,124.51997375488281,1.0528084718379387,1.0525721309288478,127.5775749199137,115.54417419433594,12.033400725577764,12.033400725577764,10.414545613817412,0,134.40433481291305,146.7018280029297,-12.297493190016638,12.297493190016638,-8.382644822783703,1,148.4317652985775,139.1844024658203,9.247362832757176,9.247362832757176,6.643964890410807,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
NVDA,2024-08-16,tilt_L21_S0.01,0.01,21,-0.04726818181818181,-0.00047268181818181816,124.51997375488281,1.0528084718379387,1.052335790019757,127.57669077493927,115.54417419433594,12.032516580603328,12.032516580603328,10.413780412992187,0,134.4003657676637,146.7018280029297,-12.301462235266001,12.301462235266001,-8.385350341387932,1,148.42532318418048,139.1844024658203,9.240920718360172,9.240920718360172,6.639336416039489,1,166.12839764013307,175.370849609375,-9.242451969241927,9.242451969241927,-5.270232760934199,1
