symbol,rebalance_date,config,sent_lookback,sent_strength,pp_lookback,pp_strength,avg_sent,avg_pp,mu_tilt,current_price,mu_base,mu,1mo_median,1mo_realized,1mo_err,1mo_abs_err,1mo_pct_err,1mo_dir_hit,3mo_median,3mo_realized,3mo_err,3mo_abs_err,3mo_pct_err,3mo_dir_hit,6mo_median,6mo_realized,6mo_err,6mo_abs_err,6mo_pct_err,6mo_dir_hit,1yr_median,1yr_realized,1yr_err,1yr_abs_err,1yr_pct_err,1yr_dir_hit
WYNN,2025-02-18,baseline,0,0.0,0,0.0,,,0.0,90.13487243652344,-0.1318809400915164,-0.1318809400915164,89.67977261438958,84.27963256835938,5.400140046030202,5.400140046030202,6.407408150065365,1,88.25192152931739,95.92078399658203,-7.6688624672646455,7.6688624672646455,-7.99499560756083,0,86.2886717278671,112.35131072998047,-26.06263900211337,26.06263900211337,-23.19744988534314,0,83.0501419171023,115.09896087646484,-32.04881895936255,32.04881895936255,-27.844577149363136,0
WYNN,2025-02-18,sent_only,21,0.005,0,0.0,,,0.0,90.13487243652344,-0.1318809400915164,-0.1318809400915164,89.67977261438958,84.27963256835938,5.400140046030202,5.400140046030202,6.407408150065365,1,88.25192152931739,95.92078399658203,-7.6688624672646455,7.6688624672646455,-7.99499560756083,0,86.2886717278671,112.35131072998047,-26.06263900211337,26.06263900211337,-23.19744988534314,0,83.0501419171023,115.09896087646484,-32.04881895936255,32.04881895936255,-27.844577149363136,0
WYNN,2025-03-19,baseline,0,0.0,0,0.0,,,0.0,84.27963256835938,-0.14148530766371792,-0.14148530766371792,83.97933428286308,74.09274291992188,9.886591362941203,9.886591362941203,13.343535376503008,1,82.74924998073487,86.3436050415039,-3.5943550607690327,3.5943550607690327,-4.162850345478727,0,81.29807412630942,128.13406372070312,-46.83598959439371,46.83598959439371,-36.55233295065333,0,76.98871768672646,99.9800033569336,-22.991285670207134,22.991285670207134,-22.99588407506559,0
WYNN,2025-03-19,sent_only,21,0.005,0,0.0,,,0.0,84.27963256835938,-0.14148530766371792,-0.14148530766371792,83.97933428286308,74.09274291992188,9.886591362941203,9.886591362941203,13.343535376503008,1,82.74924998073487,86.3436050415039,-3.5943550607690327,3.5943550607690327,-4.162850345478727,0,81.29807412630942,128.13406372070312,-46.83598959439371,46.83598959439371,-36.55233295065333,0,76.98871768672646,99.9800033569336,-22.991285670207134,22.991285670207134,-22.99588407506559,0
XLE,2022-04-12,baseline,0,0.0,0,0.0,,,0.0,34.0772819519043,0.521251273077741,0.521251273077741,34.44755679347287,33.942569732666016,0.5049870608068545,0.5049870608068545,1.4877690899191396,0,35.188576254100425,29.656557083129883,5.532019170970543,5.532019170970543,18.65361227017626,0,36.951358157937946,35.59030532836914,1.3610528295688056,1.3610528295688056,3.8242235266352327,1,39.90710208579569,39.55631637573242,0.35078571006327053,0.35078571006327053,0.8868007494208322,1
XLE,2022-04-12,sent_only,21,0.005,0,0.0,,,0.0,34.0772819519043,0.521251273077741,0.521251273077741,34.44755679347287,33.942569732666016,0.5049870608068545,0.5049870608068545,1.4877690899191396,0,35.188576254100425,29.656557083129883,5.532019170970543,5.532019170970543,18.65361227017626,0,36.951358157937946,35.59030532836914,1.3610528295688056,1.3610528295688056,3.8242235266352327,1,39.90710208579569,39.55631637573242,0.35078571006327053,0.35078571006327053,0.8868007494208322,1
XLE,2022-05-12,baseline,0,0.0,0,0.0,,,0.0,33.942569732666016,0.45381361799624287,0.45381361799624287,34.262583104123294,36.53682327270508,-2.274240168581784,2.274240168581784,-6.224515337874928,1,34.99959361474258,34.481407165527344,0.5181864492152357,0.5181864492152357,1.5027996007462556,1,36.131251760162144,40.201229095458984,-4.069977335296841,4.069977335296841,-10.124012192842565,1,38.977599113640025,35.787967681884766,3.1896314317552594,3.1896314317552594,8.912580507805124,1
XLE,2022-05-12,sent_only,21,0.005,0,0.0,,,0.0,33.942569732666016,0.45381361799624287,0.45381361799624287,34.262583104123294,36.53682327270508,-2.274240168581784,2.274240168581784,-6.224515337874928,1,34.99959361474258,34.481407165527344,0.5181864492152357,0.5181864492152357,1.5027996007462556,1,36.131251760162144,40.201229095458984,-4.069977335296841,4.069977335296841,-10.124012192842565,1,38.977599113640025,35.787967681884766,3.1896314317552594,3.1896314317552594,8.912580507805124,1
XLE,2022-06-13,baseline,0,0.0,0,0.0,,,0.0,36.53682327270508,0.46652210882883427,0.46652210882883427,36.871564856060914,29.656557083129883,7.215007772931031,7.215007772931031,24.328541417355844,0,38.16859242458166,35.15812301635742,3.010469408224239,3.010469408224239,8.562656791500528,0,39.66893456442606,37.691429138183594,1.977505426242466,1.977505426242466,5.246565257561802,1,42.55272975136347,36.323055267333984,6.229674484029488,6.229674484029488,17.150744721719356,0
XLE,2022-06-13,sent_only,21,0.005,0,0.0,,,0.0,36.53682327270508,0.46652210882883427,0.46652210882883427,36.871564856060914,29.656557083129883,7.215007772931031,7.215007772931031,24.328541417355844,0,38.16859242458166,35.15812301635742,3.010469408224239,3.010469408224239,8.562656791500528,0,39.66893456442606,37.691429138183594,1.977505426242466,1.977505426242466,5.246565257561802,1,42.55272975136347,36.323055267333984,6.229674484029488,6.229674484029488,17.150744721719356,0
